Row ID,Order ID,Order Date,Year ,Month,Day,Day of the Week,Quarter,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Order processing time,,,,
6730,CA-2016-156734,01/11/36,2036,January,11,Friday,1,04/12/36,First Class,BV-11245,Benjamin Venier,Corporate,United States,Smyrna,Tennessee,37167,South,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,6.13,92,,,,
6731,CA-2016-156734,01/12/36,2036,January,12,Saturday,1,04/13/36,First Class,BV-11245,Benjamin Venier,Corporate,United States,Smyrna,Tennessee,37167,South,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",643.14,92,,,,
6732,CA-2016-156734,01/13/36,2036,January,13,Sunday,1,04/14/36,First Class,BV-11245,Benjamin Venier,Corporate,United States,Smyrna,Tennessee,37167,South,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,20.74,92,,,,
6733,CA-2015-120096,01/14/36,2036,January,14,Monday,1,04/15/36,First Class,KE-16420,Katrina Edelman,Corporate,United States,Aurora,Colorado,80013,West,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,177.54,92,,,,
6734,CA-2015-120096,01/15/36,2036,January,15,Tuesday,1,04/16/36,First Class,KE-16420,Katrina Edelman,Corporate,United States,Aurora,Colorado,80013,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,32.43,92,,,,
6735,CA-2016-141754,01/16/36,2036,January,16,Wednesday,1,04/17/36,Standard Class,EM-14200,Evan Minnotte,Home Office,United States,Miami,Florida,33142,South,OFF-LA-10004093,Office Supplies,Labels,Avery 486,11.70,92,,,,
6736,CA-2017-123358,01/17/36,2036,January,17,Thursday,1,04/18/36,Standard Class,BT-11680,Brian Thompson,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,113.76,92,,,,
6737,CA-2017-123358,01/18/36,2036,January,18,Friday,1,04/19/36,Standard Class,BT-11680,Brian Thompson,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,579.51,92,,,,
6738,CA-2017-123358,01/19/36,2036,January,19,Saturday,1,04/20/36,Standard Class,BT-11680,Brian Thompson,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,150.66,92,,,,
6739,CA-2017-123358,01/20/36,2036,January,20,Sunday,1,04/21/36,Standard Class,BT-11680,Brian Thompson,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",48.03,92,,,,
6740,CA-2015-144029,01/21/36,2036,January,21,Monday,1,04/22/36,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",102.62,92,,,,
6741,CA-2015-144029,01/22/36,2036,January,22,Tuesday,1,04/23/36,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,359.77,92,,,,
6742,CA-2015-144029,01/23/36,2036,January,23,Wednesday,1,04/24/36,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,13.39,92,,,,
6743,US-2018-101784,01/24/36,2036,January,24,Thursday,1,04/25/36,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",122.14,92,,,,
6744,CA-2016-156923,01/25/36,2036,January,25,Friday,1,04/26/36,Standard Class,SP-20860,Sung Pak,Corporate,United States,Dover,New Hampshire,3820,East,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,35.88,92,,,,
6745,CA-2018-111269,01/26/36,2036,January,26,Saturday,1,04/27/36,Second Class,CS-12355,Christine Sundaresam,Consumer,United States,Dublin,Ohio,43017,East,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,479.95,92,,,,
6746,CA-2018-111269,01/27/36,2036,January,27,Sunday,1,04/28/36,Second Class,CS-12355,Christine Sundaresam,Consumer,United States,Dublin,Ohio,43017,East,OFF-AR-10001427,Office Supplies,Art,Newell 330,23.92,92,,,,
6747,CA-2018-159156,01/28/36,2036,January,28,Monday,1,04/29/36,First Class,KB-16600,Ken Brennan,Corporate,United States,New York City,New York,10009,East,TEC-PH-10004389,Technology,Phones,Nokia Lumia 925,629.95,92,,,,
6748,CA-2018-100230,01/29/36,2036,January,29,Tuesday,1,04/30/36,Standard Class,AA-10375,Allen Armold,Consumer,United States,New York City,New York,10035,East,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,14.95,92,,,,
6749,CA-2018-100230,01/30/36,2036,January,30,Wednesday,1,05/01/36,Standard Class,AA-10375,Allen Armold,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,17.94,92,,,,
6750,CA-2018-100230,01/31/36,2036,January,31,Thursday,1,05/02/36,Standard Class,AA-10375,Allen Armold,Consumer,United States,New York City,New York,10035,East,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,116.98,92,,,,
6751,CA-2017-154767,02/01/36,2036,February,1,Friday,1,05/03/36,Second Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,7501,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",121.96,92,,,,
6752,CA-2017-154767,02/02/36,2036,February,2,Saturday,1,05/04/36,Second Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,7501,East,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,8.74,92,,,,
6753,CA-2017-154767,02/03/36,2036,February,3,Sunday,1,05/05/36,Second Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,7501,East,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,61.96,92,,,,
6754,CA-2017-154767,02/04/36,2036,February,4,Monday,1,05/06/36,Second Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,7501,East,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,7.96,92,,,,
6755,CA-2017-154767,02/05/36,2036,February,5,Tuesday,1,05/07/36,Second Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,7501,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",275.24,92,,,,
6756,CA-2018-124205,02/06/36,2036,February,6,Wednesday,1,05/08/36,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",47.40,92,,,,
6757,CA-2018-124205,02/07/36,2036,February,7,Thursday,1,05/09/36,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701,East,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,512.96,92,,,,
6758,CA-2018-124205,02/08/36,2036,February,8,Friday,1,05/10/36,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701,East,TEC-PH-10002115,Technology,Phones,Plantronics 81402,395.94,92,,,,
6759,CA-2018-124205,02/09/36,2036,February,9,Saturday,1,05/11/36,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",81.96,92,,,,
6760,CA-2018-165715,02/10/36,2036,February,10,Sunday,1,05/12/36,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Greensboro,North Carolina,27405,South,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,32.78,92,,,,
6761,CA-2018-100636,02/11/36,2036,February,11,Monday,1,05/13/36,Standard Class,DO-13435,Denny Ordway,Consumer,United States,New York City,New York,10035,East,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,272.94,92,,,,
6762,CA-2017-162943,02/12/36,2036,February,12,Tuesday,1,05/14/36,Second Class,DB-12970,Darren Budd,Corporate,United States,New York City,New York,10035,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,253.76,92,,,,
6763,CA-2017-144764,02/13/36,2036,February,13,Wednesday,1,05/15/36,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60623,Central,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,29.24,92,,,,
6764,CA-2017-144764,02/14/36,2036,February,14,Thursday,1,05/16/36,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,35.17,92,,,,
6765,CA-2017-144764,02/15/36,2036,February,15,Friday,1,05/17/36,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60623,Central,TEC-MA-10003230,Technology,Machines,Okidata C610n Printer,1362.90,92,,,,
6766,CA-2018-100615,02/16/36,2036,February,16,Saturday,1,05/18/36,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653,Central,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.06,92,,,,
6767,CA-2018-100615,02/17/36,2036,February,17,Sunday,1,05/19/36,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,15.76,92,,,,
6768,CA-2018-100615,02/18/36,2036,February,18,Monday,1,05/20/36,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653,Central,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,92,,,,
6769,CA-2015-109302,02/19/36,2036,February,19,Tuesday,1,05/21/36,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",196.21,92,,,,
6770,CA-2018-139787,02/20/36,2036,February,20,Wednesday,1,05/22/36,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.40,92,,,,
6771,CA-2018-139402,02/21/36,2036,February,21,Thursday,1,05/23/36,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Phoenix,Arizona,85023,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,419.40,92,,,,
6772,CA-2018-139402,02/22/36,2036,February,22,Friday,1,05/24/36,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Phoenix,Arizona,85023,West,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",13.01,92,,,,
6773,CA-2017-119018,02/23/36,2036,February,23,Saturday,1,05/25/36,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,90004,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.71,92,,,,
6774,CA-2017-119018,02/24/36,2036,February,24,Sunday,1,05/26/36,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,90004,West,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,4.18,92,,,,
6775,CA-2017-119018,02/25/36,2036,February,25,Monday,1,05/27/36,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,90004,West,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,38.88,92,,,,
6776,CA-2016-105361,02/26/36,2036,February,26,Tuesday,1,05/28/36,Standard Class,CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10024,East,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",17.64,92,,,,
6777,US-2017-152373,02/27/36,2036,February,27,Wednesday,1,05/29/36,Standard Class,PT-19090,Pete Takahito,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",93.46,92,,,,
6778,US-2018-166037,02/28/36,2036,February,28,Thursday,1,05/30/36,Standard Class,CL-12700,Craig Leslie,Home Office,United States,New York City,New York,10009,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,449.91,92,,,,
6779,US-2017-147711,02/29/36,2036,February,29,Friday,1,05/31/36,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",344.94,92,,,,
6780,US-2017-147711,03/01/36,2036,March,1,Saturday,1,06/01/36,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215,East,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,92,,,,
6781,US-2017-147711,03/02/36,2036,March,2,Sunday,1,06/02/36,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215,East,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,12.76,92,,,,
6782,US-2017-147711,03/03/36,2036,March,3,Monday,1,06/03/36,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,58.48,92,,,,
6783,CA-2018-121293,03/04/36,2036,March,4,Tuesday,1,06/04/36,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,20.10,92,,,,
6784,CA-2018-121293,03/05/36,2036,March,5,Wednesday,1,06/05/36,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,37.75,92,,,,
6785,CA-2018-121293,03/06/36,2036,March,6,Thursday,1,06/06/36,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",138.59,92,,,,
6786,CA-2018-121293,03/07/36,2036,March,7,Friday,1,06/07/36,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,259.92,92,,,,
6787,CA-2018-121293,03/08/36,2036,March,8,Saturday,1,06/08/36,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,20.74,92,,,,
6788,CA-2016-118843,03/09/36,2036,March,9,Sunday,1,06/09/36,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Atlanta,Georgia,30318,South,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,129.93,92,,,,
6789,CA-2016-118843,03/10/36,2036,March,10,Monday,1,06/10/36,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,69.93,92,,,,
6790,CA-2016-161445,03/11/36,2036,March,11,Tuesday,1,06/11/36,Second Class,CC-12610,Corey Catlett,Corporate,United States,Durham,North Carolina,27707,South,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,140.74,92,,,,
6791,CA-2017-124527,03/12/36,2036,March,12,Wednesday,1,06/12/36,First Class,IM-15055,Ionia McGrath,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,8.32,92,,,,
6792,CA-2017-162348,03/13/36,2036,March,13,Thursday,1,06/13/36,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Sacramento,California,95823,West,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",9.98,92,,,,
6793,CA-2015-141005,03/14/36,2036,March,14,Friday,1,06/14/36,First Class,CS-12355,Christine Sundaresam,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,62.94,92,,,,
6794,CA-2016-145394,03/15/36,2036,March,15,Saturday,1,06/15/36,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",21.49,92,,,,
6795,CA-2016-145394,03/16/36,2036,March,16,Sunday,1,06/16/36,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610,Central,TEC-PH-10001051,Technology,Phones,HTC One,239.98,92,,,,
6796,CA-2016-145394,03/17/36,2036,March,17,Monday,1,06/17/36,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610,Central,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",34.50,92,,,,
6797,CA-2016-168809,03/18/36,2036,March,18,Tuesday,1,06/18/36,Same Day,MC-18100,Mick Crebagga,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",20.10,92,,,,
6798,CA-2016-168809,03/19/36,2036,March,19,Wednesday,1,06/19/36,Same Day,MC-18100,Mick Crebagga,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,3.80,92,,,,
6799,CA-2016-168809,03/20/36,2036,March,20,Thursday,1,06/20/36,Same Day,MC-18100,Mick Crebagga,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,7.88,92,,,,
6800,CA-2017-109827,03/21/36,2036,March,21,Friday,1,06/21/36,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,35.45,92,,,,
6801,CA-2017-109827,03/22/36,2036,March,22,Saturday,1,06/22/36,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023,West,TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,269.97,92,,,,
6802,CA-2017-109827,03/23/36,2036,March,23,Sunday,1,06/23/36,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,45.12,92,,,,
6803,CA-2017-109827,03/24/36,2036,March,24,Monday,1,06/24/36,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023,West,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,100.80,92,,,,
6804,CA-2017-109827,03/25/36,2036,March,25,Tuesday,1,06/25/36,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023,West,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",47.97,92,,,,
6805,CA-2015-152233,03/26/36,2036,March,26,Wednesday,1,06/26/36,First Class,KH-16510,Keith Herrera,Consumer,United States,Pomona,California,91767,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,99.98,92,,,,
6806,CA-2015-125682,03/27/36,2036,March,27,Thursday,1,06/27/36,First Class,RB-19645,Robert Barroso,Corporate,United States,Atlanta,Georgia,30318,South,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),9.96,92,,,,
6807,CA-2018-162880,03/28/36,2036,March,28,Friday,1,06/28/36,Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Everett,Washington,98208,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,3.86,92,,,,
6808,CA-2016-128125,03/29/36,2036,March,29,Saturday,1,06/29/36,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",98.38,92,,,,
6809,CA-2016-128125,03/30/36,2036,March,30,Sunday,1,06/30/36,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Houston,Texas,77095,Central,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,22.38,92,,,,
6810,CA-2018-156237,03/31/36,2036,March,31,Monday,1,07/01/36,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,3.88,92,,,,
6811,CA-2018-156237,04/01/36,2036,April,1,Tuesday,2,07/02/36,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,12.59,92,,,,
6812,CA-2018-156237,04/02/36,2036,April,2,Wednesday,2,07/03/36,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,113.37,92,,,,
6813,CA-2018-156237,04/03/36,2036,April,3,Thursday,2,07/04/36,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,18.31,92,,,,
6814,CA-2018-156237,04/04/36,2036,April,4,Friday,2,07/05/36,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,127.94,92,,,,
6815,CA-2018-156237,04/05/36,2036,April,5,Saturday,2,07/06/36,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,241.17,92,,,,
6816,CA-2015-144414,04/06/36,2036,April,6,Sunday,2,07/07/36,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,6.24,92,,,,
6817,CA-2015-144414,04/07/36,2036,April,7,Monday,2,07/08/36,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Seattle,Washington,98105,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,17.90,92,,,,
6818,CA-2015-144414,04/08/36,2036,April,8,Tuesday,2,07/09/36,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,3266.38,92,,,,
6819,CA-2018-163860,04/09/36,2036,April,9,Wednesday,2,07/10/36,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604,Central,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,1.68,92,,,,
6820,CA-2018-163860,04/10/36,2036,April,10,Thursday,2,07/11/36,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604,Central,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,7.97,92,,,,
6821,CA-2018-163860,04/11/36,2036,April,11,Friday,2,07/12/36,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604,Central,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",113.37,92,,,,
6822,CA-2018-163860,04/12/36,2036,April,12,Saturday,2,07/13/36,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604,Central,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,2.96,92,,,,
6823,US-2018-115609,04/13/36,2036,April,13,Sunday,2,07/14/36,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Los Angeles,California,90036,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.10,92,,,,
6824,CA-2016-154291,04/14/36,2036,April,14,Monday,2,07/15/36,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Montgomery,Alabama,36116,South,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",98.46,92,,,,
6825,CA-2016-154291,04/15/36,2036,April,15,Tuesday,2,07/16/36,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Montgomery,Alabama,36116,South,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",358.58,92,,,,
6826,CA-2017-118689,04/16/36,2036,April,16,Wednesday,2,07/17/36,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,32.48,92,,,,
6827,CA-2017-118689,04/17/36,2036,April,17,Thursday,2,07/18/36,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,17499.95,92,,,,
6828,CA-2017-118689,04/18/36,2036,April,18,Friday,2,07/19/36,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,735.98,92,,,,
6829,CA-2017-118689,04/19/36,2036,April,19,Saturday,2,07/20/36,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",34.37,92,,,,
6830,CA-2017-118689,04/20/36,2036,April,20,Sunday,2,07/21/36,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,33.96,92,,,,
6831,CA-2017-140438,04/21/36,2036,April,21,Monday,2,07/22/36,Second Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,197.97,92,,,,
6832,US-2018-123204,04/22/36,2036,April,22,Tuesday,2,07/23/36,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,New York City,New York,10024,East,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,92,,,,
